order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,customer_zip_code_prefix,customer_city,customer_state,product_id,seller_id,price,shipping_charges,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
V0V2qlOdR0ya,WBcMwJQn2W73,delivered,2017-09-18 18:53:15,2017-09-18 19:05:23,2017-09-22 20:56:45,2017-09-28,21550,praia grande,SP,cQGYrx1hjhZM,wHLrHzu1U5IX,170.7,15.66,1,credit_card,9,281.87,bed_bath_table,200.0,16.0,12.0,11.0
WxyZaBmL3jWF,lUfzbmbZ5kaY,delivered,2018-06-10 14:25:35,2018-06-10 14:56:50,2018-06-18 11:05:20,2018-07-11,26526,porto alegre,RS,nG4ODO1G82WU,ruJhmKntc1UQ,679.0,8.99,1,credit_card,2,163.69,toys,3850.0,52.0,7.0,55.0
xnzzzagcCO3z,BmXtNkk7t5g2,delivered,2018-08-28 21:56:30,2018-08-28 22:10:12,2018-08-30 18:22:45,2018-09-05,8382,osasco,SP,iX1xlNxQE68I,ruq0u2ZpAMDr,107.63,17.51,1,credit_card,8,651.56,toys,1550.0,34.0,7.0,32.0
lospdPTfMB3k,GnANzzOlyr4A,delivered,2017-05-06 20:11:53,2017-05-06 20:22:17,2017-05-12 19:06:03,2017-05-19,2845,sao paulo,SP,FCc6TWUWdrfn,7JtHJ8kiNtes,72.4,32.34,1,credit_card,3,1159.65,agro_industry_and_commerce,125.0,20.0,4.0,13.0
X3elr7nI8BUI,1yAzhqwsN0Xg,delivered,2017-08-28 11:44:24,2017-08-28 11:55:14,2017-08-31 22:41:51,2017-09-15,8382,osasco,SP,Sg8UutJyTrgX,4rtH6c1PSmrF,206.57,34.6,1,credit_card,3,108.14,baby,3600.0,60.0,20.0,50.0
lKlSkaflTRZS,KlH11fBpHflc,delivered,2018-04-19 21:02:00,2018-04-24 18:35:57,2018-04-25 20:33:17,2018-05-15,81910,criciuma,SC,4uQMdonFANSs,xVqnZmeeaibQ,65.06,133.85,1,wallet,1,355.08,toys,200.0,20.0,11.0,13.0
RtjCDovOwP5v,slRs9aIJQmRD,delivered,2018-08-28 21:56:12,2018-08-29 08:30:21,2018-08-30 19:04:08,2018-09-03,26261,petropolis,RJ,0oCdsoDZlswI,e04MSACAuPpW,42.89,30.16,1,credit_card,2,108.93,toys,100.0,16.0,3.0,23.0
niipVZFFaQ1c,rGj1c5rDJqQv,delivered,2017-10-17 13:06:29,2017-10-18 13:06:21,2017-10-22 14:43:54,2017-11-03,79995,sao paulo,SP,oEP0FtXRVS5E,yWBcmXHhf5dK,56.89,2.09,1,credit_card,3,777.24,bed_bath_table,1900.0,58.0,15.0,46.0
d3y0EXdn5FsU,0O9iaedO5Iov,delivered,2018-07-26 16:11:46,2018-07-26 16:25:24,2018-07-31 16:16:45,2018-08-13,13324,tocantins,MG,6SriVcFsaH2z,6ywUQmf7ylJv,268.38,3.81,1,credit_card,5,165.82,watches_gifts,475.0,19.0,13.0,20.0
5Yv7OiqXFNOd,ki5AcjE4gG2D,delivered,2018-04-27 16:40:51,2018-04-27 17:11:41,2018-05-09 21:22:53,2018-05-11,66821,embu das artes,SP,HpMbJAttOmXr,UOGIrJtSldvd,359.6,177.98,1,credit_card,2,56.52,toys,3500.0,36.0,25.0,21.0
WQPhzLn4NWFt,UR3csgJkjrHk,delivered,2017-09-20 07:06:26,2017-09-20 07:24:14,2017-10-10 13:29:03,2017-10-11,4615,aperibe,RJ,ih3otwdE3nvH,ViycgOZgNXzu,265.9,38.66,1,credit_card,10,120.0,toys,900.0,31.0,13.0,26.0
xfqzKTObTAb5,XcHn3F6vCjRz,delivered,2018-06-26 20:48:33,2018-06-26 21:07:25,2018-06-27 17:31:53,2018-07-25,4165,porto seguro,BA,nurQNBj7Uwpj,4YvZWfI3A03T,71.8,13.83,1,credit_card,6,851.73,toys,1350.0,40.0,5.0,30.0
su7Mklb5m0Kv,CiHJhRiMAd20,delivered,2017-05-13 15:39:44,2017-05-13 15:50:16,2017-05-23 15:38:02,2017-05-24,29949,cipo-guacu,SP,IKXxN3WMm09h,HLSGK0F2vszP,389.89,61.32,1,credit_card,7,43.39,toys,700.0,20.0,5.0,20.0
kfy0zfBg3lXi,glUBQ7Nj8L8o,delivered,2018-07-19 11:07:26,2018-07-19 11:23:01,2018-07-31 21:10:52,2018-08-09,78785,goiania,GO,E9OiMOkPkNam,coi9xkdo66JI,56.58,46.26,1,credit_card,4,150.02,toys,335.0,17.0,11.0,16.0
wZduuYlOBj0l,1fqCSbbtdtJL,delivered,2018-03-22 10:31:05,2018-03-22 10:49:28,2018-03-28 17:52:10,2018-04-10,17202,belo horizonte,MG,qHbeigz1Rld7,l1pYW6GBnPMr,48.99,12.28,1,credit_card,1,188.02,telephony,300.0,17.0,4.0,11.0
N5qamtFgHTx2,pr2Gr29O7pj1,delivered,2018-02-06 20:42:48,2018-02-06 20:56:18,2018-02-22 20:47:38,2018-03-06,3522,itumbiara,GO,4kPj03A8J8IS,PajbyLRnTzGg,118.99,25.85,1,credit_card,4,215.81,toys,1850.0,70.0,17.0,50.0
EM34p8V57Jjp,IGb8UQwVg8Ns,delivered,2017-12-25 16:32:33,2017-12-25 16:49:02,2018-01-16 22:41:51,2018-01-26,35368,niteroi,RJ,ZcP7DwVTLKFt,yHsOFiqVrV1u,34.0,87.87,1,credit_card,2,213.11,toys,10600.0,60.0,20.0,29.0
6hRcxbrdU3G1,CfDca99qRYO8,delivered,2018-01-04 11:15:38,2018-01-05 02:37:50,2018-01-19 21:07:22,2018-02-01,28922,maringa,PR,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,19.93,1,wallet,1,30.3,toys,2600.0,50.0,10.0,30.0
1mn5Va7C3ch9,Z4NtoaxU7iR7,delivered,2017-07-14 11:36:41,2017-07-14 11:45:20,2017-07-26 11:22:08,2017-07-27,88371,sao paulo,SP,e3A7loHfJNMi,dQCmV6mcOXGX,100.0,21.51,1,credit_card,2,166.62,toys,400.0,30.0,10.0,30.0
4RLesG3Mhx0P,OXLcLOqYMWRy,delivered,2017-11-20 10:59:42,2017-11-20 12:17:29,2017-11-22 20:38:42,2017-12-01,3345,rio de janeiro,RJ,NA1QJoICFLN3,fAjmSvbZGHqr,34.0,46.45,1,credit_card,1,330.65,toys,850.0,30.0,7.0,30.0
2FYtfivhXRzq,jlVVlEBfnh7e,delivered,2017-07-31 15:26:03,2017-08-02 02:35:54,2017-08-10 23:10:16,2017-08-18,25250,sao paulo,SP,IORz0MAG5rIZ,9fFFM6RBxCkT,119.87,6.08,1,wallet,1,41.52,toys,6850.0,30.0,30.0,30.0
ABMEl7MSXiKv,JJnAZBgEhrye,delivered,2017-10-25 11:18:06,2017-10-27 09:55:09,2017-11-01 17:44:35,2017-11-07,18087,campinas,SP,vcnO5bd6PTFF,y2wUonMtvOnt,176.99,49.38,1,voucher,1,64.53,toys,2500.0,22.0,14.0,22.0
neGbBERAtN6x,wcXLgW3xq8UL,delivered,2018-03-13 18:11:02,2018-03-13 18:29:22,2018-03-19 16:12:12,2018-03-29,14075,sao paulo,SP,j1Op82ReDsed,rFT13UJuGo0Q,17.8,50.28,1,credit_card,1,56.76,toys,450.0,20.0,16.0,16.0
lmjfRTWbs9l5,CbGQoFeH2pKB,delivered,2017-08-02 19:58:33,2017-08-04 02:25:21,2017-08-11 18:47:56,2017-08-28,46530,curitiba,PR,D6igreVFppYl,cUn7dujqBetE,53.99,65.77,1,wallet,1,39.87,toys,650.0,33.0,18.0,27.0
vs49HIarg6f9,DWA2f8kChfph,delivered,2016-10-05 17:09:07,2016-10-06 15:50:35,2016-11-07 13:55:07,2016-11-29,98980,xanxere,SC,6lKFuj8CA4ym,5Gy7uhHc7ere,107.63,65.77,1,credit_card,5,280.09,toys,5333.0,38.0,38.0,27.0
HHgpOImAHKIr,bJNXBVaN7egT,delivered,2017-11-23 12:38:16,2017-11-23 12:49:36,2017-12-12 00:22:36,2017-12-20,87501,sao paulo,SP,ia40vARertze,yb5pVyCcejGS,880.0,40.61,1,credit_card,10,85.18,toys,2300.0,42.0,29.0,28.0
HjMSFI1nc7se,yV6Xiddsk2Oz,delivered,2018-01-22 15:42:00,2018-01-23 03:52:50,2018-01-26 20:09:19,2018-02-06,74550,sao paulo,SP,3PSuKj07L2HN,8cMMpAAFEsxE,141.4,32.34,1,wallet,1,398.74,toys,200.0,25.0,7.0,16.0
H9hfvn9WJBCq,MTXNJ83qA1oC,delivered,2018-02-24 10:26:08,2018-02-24 10:47:53,2018-02-28 21:43:49,2018-03-14,36031,santos,SP,IkgGn9HxKC7r,TuPm19CMKvrM,58.1,60.03,1,credit_card,8,183.04,toys,550.0,21.0,12.0,20.0
cTpEBupJQgLg,2YRfjdjTLo6S,delivered,2017-07-23 15:26:19,2017-07-25 03:50:25,2017-08-10 20:49:55,2017-08-24,30672,fortaleza,CE,zmc1QDXgigRC,2EK6JaJ354rz,29.95,21.07,1,wallet,1,465.4,toys,900.0,31.0,8.0,31.0
AXpJoLBnCDlX,Wvbcybyts8xR,delivered,2018-06-16 16:52:13,2018-06-16 17:18:03,2018-06-22 14:38:22,2018-07-17,94440,varginha,MG,4oevTGWfSGaB,w2v1sKpHsozm,70.8,6.87,1,credit_card,3,310.44,auto,550.0,17.0,5.0,12.0
GPLc5itoIC7v,GT19lp3P7Jb8,delivered,2018-01-25 22:33:04,2018-01-25 22:56:58,2018-01-29 14:36:48,2018-02-20,12228,pedro leopoldo,MG,isehBCyX595I,5Ja2lH0N2OZt,142.0,57.85,1,credit_card,4,2607.09,sports_leisure,6300.0,42.0,20.0,32.0
ZsqcWbvvYgw4,WQIL3t3Mfk61,delivered,2018-06-02 19:20:09,2018-06-05 03:50:02,2018-06-11 18:52:15,2018-07-16,13890,alvaro de carvalho,SP,R1pWeiXHixIh,G5hEs9K6P6g5,26.77,50.15,1,wallet,1,126.29,toys,3500.0,21.0,17.0,16.0
HOarltdBra0e,HyarfYij4XKl,delivered,2018-04-23 17:41:34,2018-04-24 18:34:54,2018-04-27 21:44:40,2018-05-16,21863,sorocaba,SP,4tGc38mISnTT,dihwpSHrqtI2,78.45,47.04,1,voucher,1,468.94,furniture_decor,850.0,40.0,5.0,11.0
4bZigf75RbDA,P5SSWi18p7bC,delivered,2018-04-09 20:18:23,2018-04-09 20:30:16,2018-04-24 22:28:35,2018-05-10,87370,esplanada,BA,ssZQDTdv1ISb,Zj36u9uWzYUi,49.76,12.79,1,credit_card,8,96.32,toys,400.0,34.0,4.0,22.0
m1KJloN2rMeW,ZafhYuSD5ySj,delivered,2017-10-21 13:30:15,2017-10-24 03:49:29,2017-10-30 20:54:43,2017-11-09,6144,sao paulo,SP,ZkEsyN4b25HW,2a51UHcJkdrn,97.05,26.24,1,wallet,1,728.43,toys,300.0,80.0,10.0,60.0
7j2wp8XLsuUh,ic4BnRojscm9,delivered,2018-03-14 22:28:36,2018-03-15 03:15:28,2018-03-21 21:07:21,2018-04-02,58071,taubate,SP,uzYjBKaUzUA5,Xe318zC3oc0t,257.6,50.28,1,wallet,1,40.93,toys,600.0,16.0,22.0,24.0
r7PetwXoAwhP,1wF8vh7VOTHd,delivered,2018-01-29 14:13:06,2018-01-29 14:38:27,2018-02-20 16:09:13,2018-03-02,34940,alexania,GO,tajrw2I48rVq,kCGmKvmZymjH,495.95,59.62,1,credit_card,1,265.57,watches_gifts,348.0,18.0,11.0,15.0
k8KuyAa7I4k2,M5VB2Ld6ocYM,delivered,2017-12-17 17:54:00,2017-12-17 18:09:53,2018-01-05 19:59:03,2018-01-11,26572,peruibe,SP,ro08JPncYzLh,r7VxefoTVHbb,2130.0,14.01,1,credit_card,6,852.49,garden_tools,1650.0,30.0,22.0,30.0
Ft4Ob6bvP043,CLLEY47N9B47,delivered,2018-08-22 01:35:54,2018-08-23 01:30:12,2018-08-28 16:46:41,2018-08-28,65390,diadema,SP,XUEnAsjWAI3g,d3UkhSmgUAO1,509.99,56.55,1,credit_card,1,76.55,toys,950.0,22.0,2.0,20.0
Fy2rSo6wrbwm,o9vJGnfSbRK4,delivered,2017-10-07 18:35:00,2017-10-08 19:28:13,2017-10-14 12:12:54,2017-10-31,8382,osasco,SP,bfkYf8WcDtMl,ruq0u2ZpAMDr,820.05,30.66,1,credit_card,1,73.38,toys,250.0,16.0,5.0,15.0
VS86L0pxaxrl,buNyyEznsFdt,delivered,2018-07-05 14:55:38,2018-07-12 04:10:14,2018-07-24 21:24:32,2018-08-10,12287,capao da canoa,RS,XUdx93I6Tns0,no31OmqCal1K,91.71,15.48,1,wallet,1,299.79,toys,2600.0,18.0,40.0,13.0
siwKbzDuqvMb,ORX8dHZnEcUf,delivered,2018-02-07 01:42:57,2018-02-07 01:55:39,2018-03-02 19:33:45,2018-03-15,13416,brejoes,BA,dOlHH0a8HWR0,nQlmkVGs3xYh,29.87,31.8,1,credit_card,3,48.92,toys,733.0,43.0,11.0,35.0
Wk7YQbW0sst8,e37s3umKJX6M,delivered,2018-04-26 18:02:59,2018-04-26 18:15:14,2018-06-13 19:18:44,2018-05-28,91120,jacaraci,BA,jUk0NnYnpfck,YLouGSbbwv9t,16.75,31.15,1,credit_card,6,102.78,health_beauty,683.0,29.0,15.0,22.0
busueXTGj4H5,8NHmsbU71sXJ,delivered,2018-07-12 00:29:41,2018-07-12 00:46:07,2018-08-09 18:03:38,2018-08-09,83570,teresina,PI,VyvqSoUrvQ46,EqPcJSwcfSMn,142.14,109.55,2,voucher,1,13.62,toys,363.0,18.0,13.0,13.0
7cKTVBZulgJO,wbDDjTIkKB0X,delivered,2018-03-09 15:30:05,2018-03-09 15:49:44,2018-03-20 00:58:46,2018-03-27,74970,colombia,SP,y647LxC4rRKW,tNJnfkCxzhmN,72.4,8.82,1,credit_card,4,94.42,toys,975.0,13.0,20.0,28.0
ga83bau2vT3i,UAEQuw3kRwYy,delivered,2018-02-07 14:46:59,2018-02-07 15:11:07,2018-02-23 13:12:36,2018-03-12,3471,balneario camboriu,SC,ipm0JHd1Uo60,7KovPWNcMm5O,29.84,12.86,1,credit_card,1,773.48,toys,1092.0,30.0,26.0,22.0
yS6MEND66u3S,Pll8PcHOGBQP,delivered,2018-05-14 14:54:25,2018-05-14 15:17:28,2018-05-21 19:55:25,2018-05-28,22610,jaborandi,SP,qwC3Zvp4Ym42,NwPn61VaD1X6,88.2,50.28,1,credit_card,5,908.67,toys,400.0,17.0,6.0,11.0
i8QDRyniKcxA,sBGLx0Kbl0Vw,delivered,2017-11-15 16:40:10,2017-11-17 03:55:33,2017-11-25 10:28:21,2017-12-07,89176,vicosa,MG,5zEZUtKNVzgz,tNJnfkCxzhmN,109.82,67.53,1,wallet,1,115.06,toys,500.0,16.0,10.0,16.0
kL8Zm0nObyDo,9N0pqmTXNtzO,delivered,2017-10-25 15:04:49,2017-10-25 15:28:13,2017-11-07 16:58:46,2017-11-16,11669,cachoeiro de itapemirim,ES,jQ3wBWfxsciK,vJf4Jmjx31y3,345.0,47.55,1,credit_card,1,1201.55,toys,180.0,17.0,11.0,14.0
66GDehnk5Dcd,2DVvID81Rijv,delivered,2018-05-03 11:43:17,2018-05-04 02:51:34,2018-05-17 20:06:39,2018-05-30,38060,goiania,GO,ro08JPncYzLh,r7VxefoTVHbb,4099.99,34.29,1,wallet,1,206.39,garden_tools,1650.0,30.0,22.0,30.0
d6BXGzkQANdS,mYZM7LorJSNs,delivered,2018-03-11 11:45:43,2018-03-12 17:29:47,2018-03-19 15:03:18,2018-04-03,77423,rio claro,SP,2S7RDGw6LnPH,NbmnFDgvI8Sm,172.99,6.87,1,credit_card,4,957.6,toys,375.0,21.0,16.0,12.0
khgzoyBFKvGk,w4kChvgUhPRf,delivered,2018-04-24 10:08:08,2018-04-25 10:12:49,2018-04-27 22:32:55,2018-05-09,90510,sao paulo,SP,LRkp5Wggrbll,UOGIrJtSldvd,26.2,18.4,1,credit_card,6,91.01,toys,2250.0,55.0,12.0,35.0
pwwKUhgs9VP5,9huPKswC0G6R,delivered,2018-05-18 15:05:30,2018-05-19 15:11:02,2018-06-04 18:33:08,2018-06-22,36774,macaubal,SP,gxZcvVlfYoVj,ARNPJQjYTDDb,403.9,58.51,1,credit_card,8,157.77,toys,345.0,41.0,3.0,33.0
3054gR27HMxq,ll2WMv53ovin,delivered,2018-02-02 13:14:06,2018-02-02 13:31:29,2018-03-01 19:08:55,2018-03-05,60732,contagem,MG,llpegumpi1E8,TYmHGHwaQ7t8,18.1,47.92,1,credit_card,10,276.76,toys,10100.0,33.0,30.0,44.0
CPiCH9lpYwiu,w8uislaPKg3d,delivered,2018-04-11 02:48:15,2018-04-13 10:11:04,2018-04-20 20:19:12,2018-05-08,37245,florianopolis,SC,HwU8DUhv28b9,PYNH4MOEQaXt,223.0,55.48,1,credit_card,10,182.7,furniture_decor,350.0,17.0,26.0,17.0
ftkEX7R7BVcQ,JlMZ2FNtSo3s,delivered,2018-05-19 21:05:53,2018-05-20 01:02:02,2018-05-25 14:50:59,2018-06-07,78540,sao paulo,SP,7gZssKQHS6bs,AYTvmj7w9EFz,62.49,72.52,1,credit_card,2,344.74,toys,500.0,19.0,2.0,11.0
bUKCP3bbzUJR,HihXJOQXAdRt,delivered,2018-01-11 10:03:39,2018-01-13 02:11:05,2018-01-22 19:51:44,2018-02-05,72145,curitiba,PR,GvBzGCvvIC2D,v4i9GZGfxgTZ,777.0,23.17,1,wallet,1,132.42,toys,1000.0,53.0,8.0,18.0
rhsoTSq7Slzt,Ut5dH4CjEfGA,delivered,2018-03-19 01:56:52,2018-03-20 03:35:34,2018-05-14 11:04:04,2018-04-05,12924,santos,SP,82DpsHGTLkGB,RsUgQvBvc24M,34.7,14.95,1,wallet,1,65.36,toys,444.0,20.0,14.0,16.0
j3pdzex0tlPk,kDZAIJklUL9N,delivered,2017-07-12 10:28:37,2017-07-12 10:43:08,2017-07-19 20:07:00,2017-08-09,32920,sao goncalo,RJ,h1ZYJZetH76u,W0eFCV4DQ2OM,182.9,41.41,1,credit_card,2,292.94,perfumery,107.0,17.0,12.0,14.0
nAMFFZgB8DVe,e99lyccN1m55,delivered,2018-05-21 18:11:30,2018-05-21 18:55:16,2018-06-06 01:40:43,2018-06-12,17600,sao paulo,SP,nv3e2A1n8Vnz,Ko3LWNo5BK3H,692.0,63.07,1,credit_card,8,396.86,bed_bath_table,1000.0,28.0,14.0,16.0
jMJ1iMge0wj1,0VhvBgb4qYjC,delivered,2017-07-17 23:12:22,2017-07-18 00:25:13,2017-08-05 15:33:52,2017-08-10,45680,vila velha,ES,92V8C9xoOTQB,FBr7bTkcVwez,45.53,74.77,1,credit_card,3,1827.72,toys,300.0,23.0,7.0,15.0
lUxR4dYPYzQy,WXXQQyHYTVUV,delivered,2017-09-20 22:34:43,2017-09-20 22:45:38,2017-09-29 23:09:16,2017-10-16,38082,governador valadares,MG,2oRZ0O0Cvxg1,cjilIa8d2RUG,299.99,101.29,1,credit_card,3,480.31,toys,2150.0,42.0,10.0,22.0
ZSVpJl7l4ZEX,Xe7QzP9L9ff8,delivered,2018-02-24 19:51:41,2018-02-24 20:08:03,2018-03-07 23:28:52,2018-03-16,78254,contagem,MG,MTF6jOrw4DnG,oGYw3FCx0i23,37.84,56.27,1,credit_card,1,279.54,toys,600.0,18.0,13.0,15.0
rtJel3NlchH1,ZJzv1j4YXDCH,delivered,2018-01-23 22:51:10,2018-01-23 22:58:27,2018-02-03 14:15:15,2018-02-19,39530,praia grande,SP,RVYXL9B514r5,9fFFM6RBxCkT,16.89,60.02,1,credit_card,1,262.84,housewares,1050.0,30.0,30.0,30.0
JO3KwsmZettd,paEvULkf37jY,delivered,2018-06-29 08:12:42,2018-07-05 16:02:24,2018-07-12 18:16:44,2018-08-08,31844,rio de janeiro,RJ,ze5QpkBiFLIt,lthqXs7LwkJD,257.6,39.75,1,wallet,1,536.71,office_furniture,650.0,40.0,11.0,11.0
5ZjgC4QqIwZq,mBL8Jpx4XxoH,delivered,2018-07-14 18:12:20,2018-07-14 18:30:46,2018-07-27 19:05:33,2018-08-03,29724,brasilia,DF,raeoGi7lSKIv,V3iKL8r9W9NR,35.79,92.95,1,credit_card,5,252.43,toys,350.0,25.0,9.0,19.0
1fNN2Y58p1GB,pnWboS9Ay8xV,delivered,2018-01-02 16:14:58,2018-01-02 16:30:31,2018-01-17 15:53:35,2018-02-02,25959,pedralva,MG,hlKQFINUC92B,qo7WQLcKPPIO,49.38,15.67,2,voucher,1,145.48,cool_stuff,250.0,16.0,12.0,11.0
DrbuAsk0ufGd,Cy8p5h9JOa4f,delivered,2017-01-23 00:55:47,2017-01-23 01:21:51,2017-02-04 08:27:34,2017-02-22,2632,rio de janeiro,RJ,Llc34brRaltI,fPb06UMDTWgq,73.9,60.58,1,credit_card,10,563.77,housewares,950.0,53.0,5.0,13.0
4HcRlVGn4dab,n8dHscM7Lgnq,delivered,2017-07-25 14:00:37,2017-07-25 14:15:13,2017-07-26 14:53:06,2017-08-09,11660,sao jose dos campos,SP,XB6pBX00HtBh,ffUNNLStwOip,198.5,61.32,1,credit_card,6,164.67,toys,600.0,30.0,12.0,15.0
MNpQAaD16Eze,sKThgVdSHnbq,delivered,2018-05-10 11:05:59,2018-05-10 11:36:17,2018-05-15 13:20:50,2018-05-29,76963,candido rodrigues,SP,TMqlXBlWGxtq,2ES2pcjMcu3D,1001.0,22.18,1,credit_card,1,1150.11,pet_shop,3000.0,41.0,16.0,27.0
wJN0v0H2MtGK,8NQIYIFz7bq4,delivered,2017-04-24 00:15:05,2017-04-25 07:56:14,2017-05-04 16:11:52,2017-05-15,5436,miguel pereira,RJ,ZDuFs0paHoKy,u9d4l6WEjhWh,71.8,34.24,1,wallet,1,95.28,toys,300.0,20.0,2.0,14.0
UV7gDzK2W7o0,m2x9LxU0zGdv,delivered,2017-09-14 15:42:20,2017-09-16 02:55:46,2017-09-25 21:12:09,2017-10-05,82110,marataizes,ES,U6pp1EwaLPWV,vYu5aYeAvyzz,28.82,30.5,1,wallet,1,113.43,toys,6050.0,40.0,30.0,30.0
wwwxMUuwoNxU,HWq2p0fpBOkN,delivered,2018-08-10 15:00:29,2018-08-10 15:10:22,2018-08-17 14:45:01,2018-08-21,59147,diadema,SP,Q8scdaMZb1Cq,2ZJaGRSW74BZ,538.9,74.08,1,credit_card,10,643.19,office_furniture,7500.0,58.0,28.0,58.0
Trk7XDtINFAT,ORs7n4ZUDq1u,delivered,2017-11-16 12:29:05,2017-11-17 04:15:32,2017-12-12 00:04:03,2017-12-12,93880,porto alegre,RS,kbaoSmgfO9zQ,yGbPyLPc8PmT,1899.0,20.9,1,wallet,1,127.54,toys,250.0,16.0,2.0,11.0
TRaZxMcZW3hU,WHVagb7vKxs4,delivered,2018-05-16 20:57:48,2018-05-18 01:35:22,2018-06-01 20:14:44,2018-05-24,2750,sao paulo,SP,FmeouwDnUvp6,D9Dra9Zw8sk6,47.91,60.07,1,wallet,1,200.72,sports_leisure,700.0,16.0,23.0,15.0
LifT6HTszYj7,kETfJ8JZuAHC,delivered,2018-06-07 16:16:08,2018-06-07 16:41:20,2018-06-18 14:50:32,2018-07-05,55850,nova iguacu,RJ,LUy2Ee3PBScN,yDXyFJchpECr,37.84,15.14,1,credit_card,6,131.16,bed_bath_table,900.0,42.0,8.0,37.0
Uxv0TRtvXGiM,TkUiLCH4nEKF,delivered,2018-02-28 14:38:48,2018-02-28 15:20:31,2018-03-23 17:08:58,2018-03-19,4344,ribeirao branco,SP,K95NfVer9IWJ,24mjkJMrK51h,679.12,75.77,1,credit_card,9,403.69,toys,20400.0,50.0,50.0,50.0
otLE88yW6Kcg,eP6LChGWZ9sc,delivered,2018-03-01 11:40:19,2018-03-01 11:55:32,2018-03-09 20:38:37,2018-03-19,53080,jundiai,SP,y9y6dBHUqHig,hZDPWQ7DEz8I,60.63,30.66,1,credit_card,1,289.9,computers_accessories,1583.0,18.0,15.0,12.0
9PusFZBQKjxA,bSG3twJLMNno,delivered,2017-11-11 12:47:01,2017-11-11 12:55:51,2017-11-21 21:48:56,2017-12-05,81315,rio de janeiro,RJ,EG4wDSpFyTth,TuPm19CMKvrM,319.29,4.75,1,credit_card,5,237.59,health_beauty,250.0,22.0,10.0,18.0
jyyjSkq9NPik,FHPIdtl4DZCV,delivered,2018-04-02 13:35:16,2018-04-02 13:50:01,2018-04-05 20:14:55,2018-04-12,45828,sao paulo,SP,QQh3add5yA42,8cMMpAAFEsxE,97.07,60.07,1,credit_card,1,136.19,toys,250.0,25.0,7.0,14.0
2n8RvjdBVKaQ,WOk0nOO5GHqh,delivered,2018-02-06 00:23:30,2018-02-07 02:55:55,2018-03-01 20:12:38,2018-03-06,94920,brasilia,DF,MUIEAN159RuU,kYHploWLdvqh,820.05,47.55,1,wallet,1,158.58,baby,450.0,30.0,7.0,20.0
Drpk5vMFfKyW,dJsovtpEUUKC,delivered,2018-01-15 09:18:38,2018-01-15 09:29:58,2018-02-09 02:14:01,2018-02-06,72110,sao paulo,SP,E0wO0I28vexS,2Vzr14MB7bRD,692.0,163.52,1,credit_card,1,217.82,health_beauty,371.0,20.0,16.0,16.0
2AgJZFOLgOh0,6OJ7GS7EXhUr,delivered,2018-08-04 21:12:12,2018-08-04 21:24:28,2018-08-08 17:49:25,2018-08-10,62140,sao paulo,SP,RaF3adlXZNKK,5wnoHfXKSv4m,83.3,34.33,1,credit_card,1,210.58,electronics,250.0,18.0,19.0,18.0
Jk2bZGuwLaTV,O7UYV1znts3z,delivered,2018-05-16 01:18:19,2018-05-16 02:30:20,2018-06-05 22:17:32,2018-06-05,56828,belo horizonte,MG,5d2FVJxM1yKY,IogS1BthBTFq,21.98,4.23,1,credit_card,1,370.22,small_appliances,1500.0,24.0,8.0,24.0
MfwbokFyKAmh,5ncSb7hnKjXA,delivered,2018-02-26 18:18:58,2018-02-26 18:30:33,2018-03-08 00:16:46,2018-03-26,78180,bauru,SP,SS7vcYqFgrYk,5iSGJ4lNi64X,5.35,17.38,1,credit_card,2,509.4,food_drink,1200.0,23.0,12.0,19.0
RFIBcRCXkhXE,WeQgG8YdB8Nm,delivered,2018-02-21 13:48:55,2018-02-23 02:08:59,2018-03-12 23:36:07,2018-03-13,5655,barra bonita,SP,auQfMUqubxSd,wdkFVpIzRNT3,10.1,7.55,1,wallet,1,281.12,toys,8656.0,57.0,64.0,40.0
DyVNQ8Be1HTS,kDci1y0UEHVB,delivered,2017-05-30 08:13:45,2017-05-30 08:25:12,2017-06-09 23:54:50,2017-07-04,38440,belem,PA,d1IhiDd29J62,yGbPyLPc8PmT,2899.0,41.41,1,credit_card,1,192.5,toys,200.0,16.0,2.0,11.0
DzQm7Y8wyGjd,W9vOYdXdLc9J,delivered,2017-12-14 11:20:31,2017-12-14 11:31:32,2017-12-18 17:35:36,2018-01-03,3937,campinas,SP,9bSGSL0c8hgq,IWOf3FsBgQtM,1190.0,6.08,1,credit_card,1,33.27,toys,700.0,30.0,5.0,48.0
XTtvPJG5gIQV,ctRjeqRQhjUU,delivered,2018-07-30 16:32:06,2018-07-30 19:31:45,2018-08-07 17:32:05,2018-08-13,11703,serra,ES,SmEhdRWqHt8A,tCyremdSJmzU,31.5,36.02,1,credit_card,7,132.69,toys,6800.0,40.0,40.0,20.0
4L1UGhsizn4X,cYsrAIOc5MmY,delivered,2017-06-22 22:41:57,2017-06-22 22:55:13,2017-07-04 14:32:12,2017-07-14,3513,queimados,RJ,RMMYEJJp2vdt,yKLv906bPfTs,155.44,83.07,1,credit_card,1,318.78,toys,20100.0,43.0,79.0,41.0
